insurance_id,patient_id,primary_insured_name,primary_insured_birthdate,primary_insured_SSN,primary_insured_relationship,member_number,group_number
52ba883d-e52a-4653-96d2-3836efa86d81,4cdaa6a3-ec41-4323-ad89-cd204cb2f3dd,Patricia Banks,1990-04-12,891586612,self,UHMO74744526,41524
60446808-1305-419c-a9e9-5d25d324967c,2d32e997-1b73-41c6-a086-4068b8d0f5c6,Jessica Lawrence,1967-10-14,420097249,guardian,JXFP58801353,643639
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,9d197cf5-8eb7-4268-bc8a-45e47620cbb5,Michael Marshall,1929-01-03,627404194,parent,YZYL8349173,992486
60446808-1305-419c-a9e9-5d25d324967c,19a0d495-df08-41f3-9c4e-cc73b8d40911,David Henry,1943-01-20,344837971,parent,KRYX88932816,856413
0605e25f-6487-4bae-a837-f29a3a085137,acc6c7e2-85ae-449b-8208-7bd18aa27161,Christopher Proctor,1993-01-03,908985567,guardian,ONIN17038753,85979
0605e25f-6487-4bae-a837-f29a3a085137,071d9223-d8df-4791-aa62-598a567cabdc,Jean Martinez,1967-03-29,423926375,self,ZDVA15816003,754983
60446808-1305-419c-a9e9-5d25d324967c,e889a4ee-5484-4cae-aa88-fb2d324cac8d,Michael Taylor,1946-10-14,495773812,self,WICG52034162,629476
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,4322ff06-75b4-4282-b736-475d0d5ce6ba,Keith Miles,2008-09-21,637716169,spouse,SAAI29218820,121209
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,ada02584-257a-46b6-b942-ee844b6372a1,Cheyenne Carey,1959-07-01,837678759,spouse,IRNQ39580316,628679
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,124ec4eb-5075-4f51-a2ad-9f2a9e47a15c,Juan Kelly,1923-10-06,233807715,spouse,VJJM59771461,242101
60446808-1305-419c-a9e9-5d25d324967c,e59ff892-0db2-4467-b553-79546ad967ff,Lauren Welch,1986-11-23,651686145,self,KMSF77085044,49165
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,e5559812-b37e-49b9-adc9-ea43cffab745,Mary Watkins,1920-09-20,908156737,spouse,JLOS27617683,874702
0605e25f-6487-4bae-a837-f29a3a085137,6e344b76-503b-46a8-b026-55df716d58e5,Amanda Crawford,1972-03-19,546756607,guardian,CDUQ56769651,353998
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,06b380ab-e488-4185-9300-402385d56fd3,Melissa Hoover,1964-07-22,654112226,parent,DRZT93447771,15499
ca982581-7bcc-4c1c-b9cd-f050d631b828,b9aa233e-955b-49d5-8755-0b29c6c2de2a,Hannah English,1921-09-19,960085850,guardian,DRQZ70185012,939286
0605e25f-6487-4bae-a837-f29a3a085137,39af57fc-eb9d-4571-9f85-feceb69da83e,Kathleen Mack,1943-10-10,596623895,self,UGKR37415660,136379
ca982581-7bcc-4c1c-b9cd-f050d631b828,1b0c4033-baea-4e74-ba29-4d8731bc6556,James Thompson,1949-09-14,913173730,self,WOEU20299343,626117
60446808-1305-419c-a9e9-5d25d324967c,54616876-484d-46f6-a37f-8ef5ad6281bc,Alexandria Johnson,1964-03-23,505769362,self,RMXP16738937,874981
ca982581-7bcc-4c1c-b9cd-f050d631b828,47600f3d-5e42-44f5-96c5-df133de5b07f,Douglas Leon,1943-02-12,787435395,self,FXVR50239372,835542
ca982581-7bcc-4c1c-b9cd-f050d631b828,7d6725e3-54d7-4a92-be16-e2045d328baa,Joel Singleton,1941-04-04,310293079,self,UQUL25672732,483816
586c81e7-58f4-4ae6-adf0-6805c9565d1f,9afe642f-7ed8-4e26-877e-8fa6ad2c3de1,Teresa Evans,2001-03-20,186136123,self,RJZR3637986,620449
52ba883d-e52a-4653-96d2-3836efa86d81,af7905a0-837b-4195-a4dd-3d38a9244c84,Heather Fleming,1944-07-08,103828921,self,WNNT51121124,485098
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,9344390b-3833-43ad-9be9-4e6bde06f6de,Christopher Williams,1997-06-27,672903706,spouse,ESVM84812078,538546
60446808-1305-419c-a9e9-5d25d324967c,73da48ad-8285-4cf3-acb3-6c491b92a364,Robert Moran,2012-10-24,436349757,guardian,HRCI18330696,701646
586c81e7-58f4-4ae6-adf0-6805c9565d1f,c1cfa7ee-6502-4bdf-bd54-c5f4e82e2636,Cody Bender,1979-12-03,715402626,self,KKWS58222186,137748
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,d3e8e3a5-7193-4f44-be95-1d65cc7e024b,James Thomas,1971-11-21,883143567,parent,MNWQ4018932,515765
60446808-1305-419c-a9e9-5d25d324967c,2148cb43-b11c-485a-84b5-fbdee024b1cb,Mr. Gregory Wilson,2008-02-16,976588125,spouse,NUZK74922047,7735
0605e25f-6487-4bae-a837-f29a3a085137,767f363f-d23d-4833-a616-d967b9914fb3,Andrew Roberts,1944-04-10,390368437,self,EHFL75803147,266195
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,2dd4c42e-44ea-4877-92b0-c2d01d519cd8,Vincent Clark,1947-12-22,603620886,self,DNNP69587215,659454
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,0b2cd502-0b8e-4dec-82ef-375142ab5fb9,Denise Gross,1980-07-08,708994730,guardian,BXSP10431891,792866
52ba883d-e52a-4653-96d2-3836efa86d81,ebf31b30-5f5f-4aba-a8bf-140972a6b874,Antonio Patterson,1951-07-18,235256111,guardian,UATB14417910,497429
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,de5f3395-896e-47f8-97fc-a5f80851fc82,Andrew Cox,1934-11-05,849797187,self,UHST17696639,794752
ca982581-7bcc-4c1c-b9cd-f050d631b828,8b07a513-6283-4a93-86c6-a17d84d05674,Steven Myers,1957-06-04,737062399,guardian,YDXH69781804,533345
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,2f804300-e261-474c-bcfa-4799c2a67d41,Tyler Carpenter,1994-06-16,943990833,self,UQZY98979019,600865
ca982581-7bcc-4c1c-b9cd-f050d631b828,013cb970-d827-4f5d-8039-4424a89106f2,Mr. Johnny Ferguson,1998-04-14,267820203,parent,KKDV25118743,80650
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,cfb0a9ea-d557-4573-ab4c-f2b2b4285b2a,Christopher Myers,1940-12-16,449144782,self,RFVJ74716726,798383
ca982581-7bcc-4c1c-b9cd-f050d631b828,db756e6f-5e41-4348-b1e0-f8a57ce4cef0,Kenneth Jennings,2003-09-14,455085821,self,JBLP43398624,535609
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,26dc24f3-37ed-42c2-91d3-e03ee2e5b6f1,Kathy Ramos,2006-03-31,325844477,guardian,ZJUV45247330,796299
0605e25f-6487-4bae-a837-f29a3a085137,f1e5d878-bf80-4b11-84e8-f79b553e9371,Vanessa Williams,1940-06-24,984100563,parent,SSWJ5920540,473224
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,c53093ce-57f2-40d0-9b01-05d87026992d,Brent Barnett,2012-09-03,456091058,spouse,LCSF57868084,573710
60446808-1305-419c-a9e9-5d25d324967c,18624456-ba98-448b-bc02-4879acbe65d4,Fred Howell,1959-09-27,584201661,self,EVTJ62011591,519405
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,9f93a82a-d977-417b-a04f-074cc669d14b,Michael Holland,1954-11-05,140499472,spouse,FECF28268524,848428
ca982581-7bcc-4c1c-b9cd-f050d631b828,c24b9f1f-1db2-4834-bf3a-126c67e01468,Shane Compton,2023-08-21,336322966,parent,OBFK86660987,94563
586c81e7-58f4-4ae6-adf0-6805c9565d1f,8cc81906-9a2e-4e0d-a672-03721d1c61e2,Jeffrey Hendricks,1935-07-14,639262853,self,NZEV27838082,374738
ca982581-7bcc-4c1c-b9cd-f050d631b828,21be0bad-ddfd-4509-b36c-656a6684ea45,James Leblanc,1991-07-15,137010934,self,BVSG60353808,864905
ca982581-7bcc-4c1c-b9cd-f050d631b828,81eac76f-e169-4d91-9977-5b8f6053a3af,Michael Valdez,1936-06-30,176343227,self,AXQN85758527,388818
0605e25f-6487-4bae-a837-f29a3a085137,8c5e87e5-bc0b-45be-9f2f-9340b2d8e6bc,Anna Morgan,1979-12-14,252204731,parent,JBRO21313168,195101
ca982581-7bcc-4c1c-b9cd-f050d631b828,eeeac70a-fc36-4c85-ab3e-268f4d647fa2,Earl Jacobson,1998-03-12,541533768,self,RQHD20381971,629814
